st,sentiment_index,date,volume,return,marketvalue,bmr,betaval,std_volume,std_return,std_marketvalue,std_bmr,std_beta,imbalance,std_imbalance,return day t+1
600104,0.4820491329547481,2016-08-08,18052515.0,0.022155,259431580.0,0.8129976,0.929763,0.0035146023,0.066163935,0.10878125,0.149509,0.5085602,0.0,0.0,-0.005525
600104,-0.07816291683012165,2016-08-09,14627660.0,-0.005525,257998260.0,0.8175144,0.914297,0.0028476994,0.058919717,0.108176626,0.1503398,0.507104,0.0,0.0,-0.024786
600104,0.11334343397769735,2016-08-10,25903035.0,-0.024786,251603420.0,0.83829254,0.931864,0.00504329,0.053878862,0.10547908,0.15416156,0.508758,-13.711817,0.08435317,-0.002191
600104,0.04753260847679595,2016-08-11,14297723.0,-0.002191,251052160.0,0.8401335,1.069383,0.0027834529,0.05979227,0.10524653,0.15450017,0.52170646,0.0,0.0,0.027668
600104,0.4907278247864834,2016-08-12,25040807.0,0.027668,257998260.0,0.8175144,1.089038,0.0048753936,0.067606755,0.108176626,0.1503398,0.5235571,1.0707843,0.5169403,0.029915
600104,-0.15697674395536454,2016-08-15,34056770.0,0.029915,265716160.0,0.79376924,1.095313,0.0066310214,0.06819483,0.11143229,0.1459723,0.5241479,12.918264,0.86363626,-0.021577
600104,-0.4107327790073978,2016-08-16,32117339.0,-0.021577,259982860.0,0.8112741,1.11913,0.006253367,0.0547187,0.109013796,0.149192,0.5263905,0.0,0.0,0.003817
600104,0.4779526029451514,2016-08-17,20130009.0,0.003817,260975170.0,0.8081892,1.110064,0.0039191414,0.06136464,0.109432384,0.14862458,0.52553684,0.0,0.0,-0.014787
600104,-0.37727741680702265,2016-08-18,25670237.0,-0.014787,257116210.0,0.820319,1.118545,0.004997959,0.05649573,0.10780455,0.15085563,0.5263354,0.0,0.0,0.009005
600104,0.07810647075102856,2016-08-19,19195064.0,0.009005,259431580.0,0.8129976,1.122417,0.0037370846,0.06272241,0.10878125,0.149509,0.52669996,0.0,0.0,-0.00255
600104,0.15737751876157116,2016-08-22,10732177.0,-0.00255,258770050.0,0.8150763,1.317066,0.002089154,0.059698313,0.108502194,0.14989135,0.5450276,0.0,0.0,0.002983
600104,0.030690583502711526,2016-08-23,16508833.0,0.002983,259541840.0,0.81265265,1.317614,0.0032140098,0.06114637,0.10882776,0.14944556,0.5450792,0.0,0.0,0.005523
600104,0.07745756475157349,2016-08-24,9381075.0,0.005523,260975170.0,0.8081892,1.381134,0.0018260614,0.061811123,0.109432384,0.14862458,0.55106,0.0,0.0,-0.022391
600104,0.1466252308722074,2016-08-25,16162409.0,-0.022391,255131620.0,0.82669973,1.40433,0.0031465527,0.054505665,0.10696738,0.15202926,0.5532441,0.0,0.0,-0.027226
600104,-0.12438232212620247,2016-08-26,25578692.0,-0.027226,248185500.0,0.8498372,1.423331,0.004980133,0.05324028,0.10403728,0.15628497,0.5550332,0.0,0.0,-0.01155
600104,-0.2581188174370408,2016-08-29,25213288.0,-0.01155,245318860.0,0.8597676,1.42187,0.00490898,0.057342894,0.10282803,0.1581115,0.55489564,-12.910657,0.10779773,0.007191
600104,-0.040241442148715285,2016-08-30,10341016.0,0.007191,247082940.0,0.8536298,1.433639,0.0020129853,0.06224766,0.10357218,0.15698257,0.55600375,0.0,0.0,-0.014726
600109,-0.11592332697806305,2016-08-01,23323237.0,-0.008521,38711800.0,0.4266208,1.641301,0.0045409407,0.058135625,0.015674274,0.07844194,0.57555664,0.0,0.0,0.00625
600109,0.6485083496673938,2016-08-02,14675391.0,0.00625,38953748.0,0.42397097,1.643918,0.002856994,0.06200139,0.015776336,0.07795455,0.57580304,0.0,0.0,-0.006211
600109,0.00776853788716207,2016-08-03,15612297.0,-0.006211,38711800.0,0.4266208,1.643122,0.0030394325,0.05874018,0.015674274,0.07844194,0.5757281,0.0,0.0,0.003125
600109,0.22444753349666924,2016-08-04,20678640.0,0.003125,38832772.0,0.42529175,1.633153,0.004025973,0.061183535,0.015725305,0.07819749,0.57478946,0.0,0.0,0.005452
600109,0.12404135134231697,2016-08-05,30046673.0,0.005452,39044480.0,0.42298573,1.635657,0.0058501577,0.06179254,0.01581461,0.07777333,0.5750252,-13.176281,0.10002468,0.022463
600109,0.14270893981621482,2016-08-08,33259955.0,0.022463,39921544.0,0.4136929,1.647297,0.006475862,0.06624454,0.016184585,0.07606408,0.5761212,13.062615,0.86786044,0.000758
600109,0.19869291379010584,2016-08-09,30666824.0,0.000758,39951788.0,0.4133798,1.637697,0.0059709162,0.06056406,0.016197342,0.07600649,0.5752173,0.0,0.0,-0.002271
600109,0.12330156111556262,2016-08-10,28441689.0,-0.002271,39861056.0,0.4143206,1.633267,0.005537628,0.05977133,0.016159069,0.076179534,0.5748002,0.0,0.0,0.0
600109,-0.2679238676309146,2016-08-11,41195970.0,0.0,39861056.0,0.4143206,1.438574,0.008021198,0.06036568,0.016159069,0.076179534,0.5564684,-13.150297,0.10078505,0.022003
600109,0.42425908439691934,2016-08-12,42296409.0,0.022003,40738120.0,0.40540057,1.436094,0.008235481,0.066124156,0.016529044,0.07453886,0.55623496,0.6142418,0.5035804,0.048255
600109,-0.05188335646974162,2016-08-15,132795546.0,0.048255,42703950.0,0.38673842,1.495524,0.025857871,0.07299464,0.017358297,0.07110629,0.5618307,2.0740254,0.54629844,-0.009207
600109,0.06787721531775785,2016-08-16,83046091.0,-0.009207,42310788.0,0.3903321,1.495659,0.016170438,0.05795609,0.017192448,0.071767285,0.5618434,-0.70368207,0.46501365,-0.005004
600109,-0.3072043991528138,2016-08-17,54721108.0,-0.005004,42099080.0,0.392295,1.487067,0.010654872,0.05905607,0.017103143,0.072128326,0.5610344,0.6356159,0.5042059,-0.007902
600109,-0.05543779404206703,2016-08-18,50748385.0,-0.007902,41766404.0,0.39541963,1.494878,0.009881286,0.058297623,0.016962808,0.07270304,0.56176984,-14.183757,0.070542656,-0.000724
600109,-0.4698482443058406,2016-08-19,27342609.0,-0.000724,41736160.0,0.39570627,1.489563,0.0053236103,0.0601762,0.01695005,0.07275577,0.5612694,0.0,0.0,-0.041304
600109,-0.8812506801904708,2016-08-22,73419595.0,-0.041304,40012270.0,0.41275477,1.552752,0.014295924,0.049555887,0.016222857,0.07589153,0.56721914,-1.4271619,0.44384226,0.005291
600109,-0.2451586884896215,2016-08-23,32356257.0,0.005291,40223980.0,0.41058236,1.553398,0.00629989,0.061750405,0.016312161,0.07549195,0.56727993,-0.19958453,0.47976518,-0.002256
600109,-0.4277527688587197,2016-08-24,20352337.0,-0.002256,40133250.0,0.41151062,1.572142,0.003962434,0.059775256,0.016273888,0.07566269,0.5690448,0.0,0.0,0.001507
600109,-0.16357769325100224,2016-08-25,30897710.0,0.001507,40193736.0,0.4108914,1.535986,0.0060158754,0.060760085,0.016299404,0.0755488,0.5656405,-12.983104,0.10567769,-0.000752
600109,0.7795872859741537,2016-08-26,22901131.0,-0.000752,40163492.0,0.4112008,1.526045,0.0044587464,0.060168874,0.016286647,0.075605705,0.5647045,0.0,0.0,-0.000753
600109,-0.3638717298713152,2016-08-29,27622430.0,-0.000753,40133250.0,0.41151062,1.52448,0.005378098,0.060168613,0.016273888,0.07566269,0.56455714,-13.206535,0.09913935,0.004521
600109,0.1712929906204638,2016-08-30,24685226.0,0.004521,40314708.0,0.40965843,1.551877,0.004806153,0.061548885,0.016350435,0.07532202,0.56713676,0.0,0.0,0.006752
600111,0.011698700106722368,2016-08-01,49287496.0,-0.028065,47811148.0,0.007878042,1.929772,0.009596815,0.053020705,0.019512683,0.0014217366,0.6027183,0.048853982,0.4870353,0.004559
600111,-0.19555483057410605,2016-08-02,20820375.0,0.004559,48029132.0,0.007842287,1.932848,0.004053572,0.06155883,0.019604636,0.0014151601,0.6030079,0.0,0.0,-0.003026
600111,-0.1312052140486466,2016-08-03,33890116.0,-0.003026,47883810.0,0.007866087,1.943693,0.00659857,0.059573736,0.019543335,0.0014195378,0.60402906,0.0,0.0,0.007587
600111,-0.0708579473361493,2016-08-04,33162982.0,0.007587,48247116.0,0.007806855,1.929162,0.006456979,0.062351298,0.01969659,0.001408643,0.60266083,0.0,0.0,-0.009036
600111,-0.37302356267431136,2016-08-05,28583947.0,-0.009036,47811148.0,0.007878042,1.911675,0.005565329,0.058000844,0.019512683,0.0014217366,0.6010143,13.524625,0.8813803,0.013678
600111,0.04740834335276548,2016-08-08,37141821.0,0.013678,48465100.0,0.0077717416,1.899949,0.007231756,0.06394539,0.019788543,0.0014021846,0.59991026,13.902092,0.89242625,0.017241
600111,-0.07514637085762152,2016-08-09,69084403.0,0.017241,49300704.0,0.007640017,1.898925,0.013451756,0.064877875,0.020141028,0.0013779562,0.5998138,-0.7512827,0.4636207,0.006632
600111,0.2528597217143404,2016-08-10,62920826.0,0.006632,49627680.0,0.0075896806,1.893788,0.012251558,0.06210136,0.020278959,0.0013686976,0.5993301,1.4056206,0.5267387,-0.02123
600111,-0.1429726634957461,2016-08-11,39101730.0,-0.02123,48574092.0,0.007754303,1.578612,0.007613398,0.054809514,0.019834518,0.001398977,0.56965405,-13.0096445,0.10490101,0.007479
600111,0.08473468919062738,2016-08-12,29691406.0,0.007479,48937400.0,0.007696736,1.519866,0.0057809786,0.062323034,0.019987773,0.0013883886,0.5641227,12.900222,0.8631083,0.017075
600111,-0.06808999398856239,2016-08-15,56450813.0,0.017075,49773004.0,0.0075675207,1.421801,0.010991688,0.06483443,0.02034026,0.0013646218,0.55488914,13.137057,0.87003887,0.010219
600111,-0.4420957485773984,2016-08-16,45678098.0,0.010219,50281630.0,0.0074909707,1.401527,0.008893978,0.06304013,0.020554816,0.0013505417,0.5529802,13.855333,0.89105797,-0.007225
600111,0.11912224515603598,2016-08-17,31893994.0,-0.007225,49918330.0,0.0075454903,1.403288,0.006209876,0.058474805,0.020401562,0.0013605696,0.553146,13.306186,0.8749881,-0.002911
600111,-0.31711444588311954,2016-08-18,37864134.0,-0.002911,49773004.0,0.0075675207,1.400794,0.007372408,0.059603833,0.02034026,0.0013646218,0.55291116,-0.5515538,0.4694654,0.008029
600111,-0.2345226326341063,2016-08-19,56510797.0,0.008029,50172640.0,0.0075072437,1.363684,0.0110033685,0.062466975,0.02050884,0.0013535349,0.549417,1.4022164,0.5266391,-0.029689
600111,-0.4614722909082237,2016-08-22,41635257.0,-0.029689,48683084.0,0.0077369427,1.51116,0.008106737,0.052595682,0.019880496,0.001395784,0.56330293,-0.8607725,0.46041667,0.0
600111,-0.4288737262676269,2016-08-23,20497078.0,0.0,48683084.0,0.0077369427,1.49792,0.0039906185,0.06036568,0.019880496,0.001395784,0.5620563,0.0,0.0,-0.002239
600111,-0.326751979331023,2016-08-24,16697006.0,-0.002239,48574092.0,0.007754303,1.454599,0.0032506518,0.059779707,0.019834518,0.001398977,0.5579773,-13.361974,0.09459071,-0.014959
600111,-0.03767135361325846,2016-08-25,29286576.0,-0.014959,47847480.0,0.00787206,1.448215,0.005702148,0.056450717,0.019528009,0.0014206363,0.5573762,0.33621183,0.49544433,0.007593
600111,0.4116652738519027,2016-08-26,26029651.0,0.007593,48210784.0,0.007812738,1.452678,0.0050679455,0.06235287,0.019681264,0.001409725,0.5577964,-0.12093787,0.48206663,0.001507
600111,-0.36005469206296536,2016-08-29,17792829.0,0.001507,48283450.0,0.0078009805,1.451187,0.0034640352,0.060760085,0.019711915,0.0014075625,0.55765605,0.0,0.0,-0.001505
600111,-0.3833176453708114,2016-08-30,20971960.0,-0.001505,48210784.0,0.007812738,1.448419,0.0040830895,0.059971802,0.019681264,0.001409725,0.5573954,13.604442,0.88371605,0.006782
600115,-0.3490232274252137,2016-08-01,43703337.0,-0.017217,67188130.0,0.37991798,1.283199,0.008509443,0.055859767,0.02768654,0.06985179,0.54183877,-1.585644,0.43920454,0.00438
600115,0.04482180861937922,2016-08-02,35172699.0,0.00438,67482380.0,0.37826133,1.285245,0.00684832,0.061511986,0.027810667,0.06954708,0.5420314,12.937238,0.8641915,0.024709
600115,0.3656344036629973,2016-08-03,74069547.0,0.024709,69149820.0,0.36914018,1.262399,0.014422486,0.06683235,0.02851405,0.06786941,0.5398803,1.1411027,0.5189981,-0.014184
600115,0.3663242198637333,2016-08-04,47316867.0,-0.014184,68168980.0,0.3744516,1.265694,0.009213086,0.056653544,0.028100295,0.06884635,0.5401905,-1.7312232,0.43494442,-0.010072
600115,-0.10514147609395784,2016-08-05,43891360.0,-0.010072,67482380.0,0.37826133,1.247189,0.008546056,0.057729706,0.027810667,0.06954708,0.53844815,-1.4289895,0.44378877,-0.002907
600115,0.06578338343193585,2016-08-08,46397746.0,-0.002907,67286210.0,0.37936425,1.232946,0.00903411,0.059604883,0.027727915,0.069749944,0.53710705,-1.578131,0.43942443,0.0
600115,-0.21037321978225385,2016-08-09,40809733.0,0.0,67286210.0,0.37936425,1.225761,0.007945988,0.06036568,0.027727915,0.069749944,0.53643054,-0.6200272,0.46746165,-0.005831
600115,0.011527099785462692,2016-08-10,28191795.0,-0.005831,66893870.0,0.38158923,1.222445,0.0054889675,0.058839634,0.027562413,0.07015919,0.5361183,-13.707704,0.08447353,-0.008798
600115,-0.2384596549992153,2016-08-11,33655328.0,-0.008798,66305364.0,0.3849761,1.260344,0.006552851,0.05806313,0.027314162,0.07078214,0.5396868,-2.3358061,0.41725236,0.007396
600115,-0.5527274961238263,2016-08-12,33568534.0,0.007396,66795788.0,0.3821495,1.208712,0.00653595,0.06230131,0.027521038,0.07026224,0.53482527,-0.2189232,0.47919926,0.020558
600115,0.21865710364074667,2016-08-15,94141475.0,0.020558,68168980.0,0.3744516,1.158504,0.01833098,0.06574598,0.028100295,0.06884635,0.53009784,0.7396378,0.5072499,-0.001439
600115,-0.04562244037750773,2016-08-16,61884285.0,-0.001439,68070890.0,0.3749911,1.160966,0.012049718,0.059989076,0.02805892,0.06894558,0.53032964,-0.19946375,0.47976872,-0.007205
600115,-0.009062781587195073,2016-08-17,54489225.0,-0.007205,67580460.0,0.3777124,1.172898,0.010609719,0.05848004,0.027852042,0.06944612,0.53145313,-1.2584279,0.44877997,-0.002903
600115,0.02422351658206512,2016-08-18,42720327.0,-0.002903,67384296.0,0.378812,1.181267,0.0083180275,0.05960593,0.027769292,0.06964836,0.5322411,0.86890006,0.5110325,-0.008734
600115,-0.4550352694420854,2016-08-19,44031334.0,-0.008734,66795788.0,0.3821495,1.174866,0.008573312,0.05807988,0.027521038,0.07026224,0.53163844,-1.2917849,0.44780383,-0.005874
600115,-0.09068774490419076,2016-08-22,23256394.0,-0.005874,66403450.0,0.38440752,1.358658,0.0045279246,0.05882838,0.027355537,0.07067756,0.54894376,-14.054214,0.074333526,0.0
600115,-0.5776616546453935,2016-08-23,23649846.0,0.0,66403450.0,0.38440752,1.359223,0.0046045394,0.06036568,0.027355537,0.07067756,0.548997,-1.7359334,0.4348066,-0.004431
600115,-0.6224226212716258,2016-08-24,20664430.0,-0.004431,66109190.0,0.3861184,1.322363,0.004023206,0.05920603,0.02723141,0.07099225,0.5455263,-14.767176,0.053469915,-0.005935
600115,-0.17318213955749426,2016-08-25,26477055.0,-0.005935,65716856.0,0.3884236,1.301931,0.005155066,0.058812413,0.027065909,0.071416244,0.5436025,-0.08806962,0.48302847,-0.001493
600115,0.038825377239817084,2016-08-26,32763232.0,-0.001493,65618770.0,0.38900426,1.291269,0.006379138,0.059974942,0.027024534,0.07152305,0.5425986,-0.9094528,0.45899212,-0.001495
600115,-0.4957353478585912,2016-08-29,20252374.0,-0.001495,65520684.0,0.3895865,1.289944,0.003942969,0.05997442,0.026983157,0.07163014,0.54247385,14.35375,0.9056432,-0.016467
600115,-0.4996269381095356,2016-08-30,61156784.0,-0.016467,64441750.0,0.3961094,1.285841,0.011908055,0.056056052,0.026528027,0.07282992,0.54208755,-0.37696362,0.47457448,-0.009132
600118,-0.33526128375038444,2016-08-01,9209785.0,-0.026134,38336296.0,0.14111802,1.531881,0.001792707,0.053526074,0.015515875,0.025928836,0.565254,0.0,0.0,0.006786
600118,0.2181024747049238,2016-08-02,4992821.0,0.006786,38596444.0,0.14016686,1.514397,0.00097156124,0.062141664,0.015625615,0.025753886,0.56360775,0.0,0.0,0.006127
600118,0.6777890675712368,2016-08-03,6349353.0,0.006127,38832944.0,0.13931324,1.522893,0.0012357112,0.0619692,0.015725376,0.025596878,0.5644077,0.0,0.0,0.013703
600118,0.622140868894595,2016-08-04,8547237.0,0.013703,39365064.0,0.13743006,1.510667,0.0016636928,0.06395193,0.015949843,0.025250498,0.5632565,0.0,0.0,-0.011114
600118,-0.9245928492813424,2016-08-05,6169927.0,-0.011114,38927544.0,0.13897468,1.523206,0.0012007725,0.057457004,0.015765281,0.025534607,0.56443715,0.0,0.0,0.041312
600118,0.33886636383290364,2016-08-08,15813995.0,0.041312,40535730.0,0.1334611,1.566448,0.003078708,0.07117757,0.016443668,0.024520483,0.5685087,0.0,0.0,-0.009918
600118,0.20419295590862133,2016-08-09,9323557.0,-0.009918,40133680.0,0.13479806,1.547272,0.0018148612,0.05777001,0.016274072,0.024766393,0.56670314,0.0,0.0,0.001179
600118,1.1785434745301728,2016-08-10,7042314.0,0.001179,40180980.0,0.13463938,1.543086,0.0013706476,0.060674243,0.016294025,0.024737207,0.566309,0.0,0.0,-0.0206
600118,-0.8264834655026176,2016-08-11,8095544.0,-0.0206,39353240.0,0.13747135,1.604074,0.0015757371,0.054974392,0.015944855,0.025258096,0.57205147,0.0,0.0,0.010216
600118,-0.3828439000283809,2016-08-12,6395232.0,0.010216,39755284.0,0.1360811,1.531833,0.0012446449,0.06303934,0.016114451,0.025002385,0.56524944,0.0,0.0,0.032719
600118,0.05268843076233628,2016-08-15,18651278.0,0.032719,41056024.0,0.13176978,1.506056,0.0036311962,0.06892867,0.016663145,0.024209393,0.56282234,0.0,0.0,0.002592
600118,0.5160422262971889,2016-08-16,14213844.0,0.002592,41162450.0,0.13142908,1.506119,0.0027671196,0.06104404,0.016708039,0.024146728,0.5628283,0.0,0.0,0.004022
600118,0.3949169129534095,2016-08-17,15527976.0,0.004022,41327996.0,0.13090263,1.497539,0.003023013,0.06141829,0.016777873,0.024049897,0.5620204,0.0,0.0,-0.010587
600118,-0.2673328397326803,2016-08-18,10393880.0,-0.010587,40890476.0,0.13230325,1.505331,0.0020232792,0.057594925,0.016593313,0.024307517,0.5627541,0.0,0.0,0.002024
600118,0.3095431316055112,2016-08-19,6928634.0,0.002024,40973250.0,0.13203599,1.521032,0.0013485113,0.060895387,0.016628228,0.024258357,0.56423247,0.0,0.0,-0.021645
600118,-0.23554985707659185,2016-08-22,7275385.0,-0.021645,40086380.0,0.13495712,1.746846,0.0014160322,0.054700904,0.01625412,0.024795648,0.58549446,0.0,0.0,0.00236
600118,0.09199367339954932,2016-08-23,4758337.0,0.00236,40180980.0,0.13463938,1.747573,0.0009259015,0.060983323,0.016294025,0.024737207,0.58556294,0.0,0.0,0.001471
600118,-0.5323215002553794,2016-08-24,6373272.0,0.001471,40240104.0,0.13444157,1.733764,0.0012403687,0.06075066,0.016318964,0.02470082,0.5842627,0.0,0.0,-0.019101
600118,-0.252848952139248,2016-08-25,9284022.0,-0.019101,39471490.0,0.13705951,1.770041,0.0018071628,0.055366702,0.015994735,0.025182344,0.58767843,0.0,0.0,0.002097
600118,0.4543653346425859,2016-08-26,6267498.0,0.002097,39554260.0,0.13677269,1.775495,0.0012197719,0.060914494,0.016029652,0.02512959,0.588192,0.0,0.0,-0.000299
600118,-0.5057025431693521,2016-08-29,5217562.0,-0.000299,39542436.0,0.1368136,1.773673,0.0010153238,0.060287427,0.016024664,0.025137113,0.58802044,0.0,0.0,0.007177
600118,-0.10342719800979136,2016-08-30,9164211.0,0.007177,39826236.0,0.13583867,1.773574,0.0017838327,0.062243994,0.01614438,0.024957793,0.5880111,0.0,0.0,0.000891
600177,0.4508653242845691,2016-08-01,33276327.0,-0.030303,37656360.0,0.0,0.91515,0.00647905,0.052434992,0.015229055,0.0,0.50718427,0.0,0.0,0.016304
600177,0.09746890411038107,2016-08-02,27133535.0,0.016304,38270324.0,0.0,0.926572,0.0052828984,0.06463265,0.015488044,0.0,0.5082598,13.017705,0.8665462,-0.006684
600177,0.08896227652782812,2016-08-03,21022066.0,-0.006684,38014504.0,0.0,0.93177,0.0040928465,0.058616392,0.015380132,0.0,0.5087492,0.0,0.0,0.020188
600177,-0.01621744702896706,2016-08-04,30635041.0,0.020188,38781960.0,0.0,0.939063,0.005964727,0.065649144,0.01570387,0.0,0.5094359,0.0,0.0,-0.008575
600177,-0.04703735124376443,2016-08-05,27023284.0,-0.008575,38449396.0,0.0,0.940503,0.00526143,0.05812149,0.015563584,0.0,0.50957143,0.0,0.0,0.019295
600177,0.31968247069129696,2016-08-08,33714385.0,0.019295,39191268.0,0.0,0.960081,0.006564351,0.065415435,0.01587653,0.0,0.5114149,13.810687,0.88975143,0.000653
600177,0.5664519834863453,2016-08-09,23366255.0,0.000653,39216850.0,0.0,0.964533,0.004549317,0.06053658,0.01588732,0.0,0.5118341,-12.90097,0.10808116,-0.017613
600177,-0.08046145105771436,2016-08-10,25281253.0,-0.017613,38526140.0,0.0,0.971944,0.004922214,0.05575613,0.015595958,0.0,0.5125319,-0.33593452,0.47577512,-0.008632
600177,0.19810651064061235,2016-08-11,20875455.0,-0.008632,38193576.0,0.0,0.992998,0.004064298,0.058106575,0.015455671,0.0,0.51451427,-13.004257,0.105058655,0.018084
600177,0.037031182318297995,2016-08-12,26340242.0,0.018084,38884284.0,0.0,0.993298,0.005128425,0.0650985,0.015747035,0.0,0.51454246,-0.2159195,0.47928718,0.048026
600177,0.3540500759576046,2016-08-15,74096890.0,0.048026,40751756.0,0.0,1.105845,0.01442781,0.07293471,0.016534796,0.0,0.52513963,15.29815,0.93327945,-0.022599
600177,-0.08292886031533239,2016-08-16,56993567.0,-0.022599,39830812.0,0.0,1.129589,0.011097375,0.054451227,0.016146312,0.0,0.5273753,-0.98387194,0.45681438,0.00578
600177,0.5439803870227888,2016-08-17,28783808.0,0.00578,40061050.0,0.0,1.131008,0.005604247,0.061878383,0.016243432,0.0,0.52750885,0.0,0.0,0.002554
600177,0.4676208720921469,2016-08-18,32029752.0,0.002554,40163372.0,0.0,1.128999,0.0062363115,0.061034095,0.016286597,0.0,0.5273197,0.0,0.0,-0.00828
600177,0.5456866682124123,2016-08-19,19453310.0,-0.00828,39830812.0,0.0,1.111927,0.0037873713,0.058198698,0.016146312,0.0,0.52571225,13.122965,0.86962646,-0.012845
600177,0.25588494298816256,2016-08-22,18534297.0,-0.012845,39319176.0,0.0,1.067517,0.003608417,0.05700398,0.015930485,0.0,0.52153075,-12.970845,0.10603642,0.004554
600177,0.028946719597334605,2016-08-23,14069160.0,0.004554,39498250.0,0.0,1.067961,0.002738946,0.061557524,0.016006025,0.0,0.52157253,0.0,0.0,-0.005829
600177,0.2375194435987109,2016-08-24,16621056.0,-0.005829,39268012.0,0.0,1.072583,0.0032358624,0.058840156,0.015908903,0.0,0.52200776,0.18032323,0.49088252,-0.011075
600177,0.33086975767349075,2016-08-25,21716263.0,-0.011075,38833124.0,0.0,1.067876,0.0042280233,0.05746721,0.015725452,0.0,0.52156454,-13.37063,0.0943374,-0.001976
600177,-0.1387567247594523,2016-08-26,13818181.0,-0.001976,38756376.0,0.0,1.071167,0.0026900743,0.059848536,0.015693078,0.0,0.5218744,0.0,0.0,0.011221
600177,0.2724288084060144,2016-08-29,12715071.0,0.011221,39191268.0,0.0,1.055409,0.0024752717,0.06330236,0.01587653,0.0,0.5203907,0.0,0.0,-0.00718
600177,0.5010245623913379,2016-08-30,13634529.0,-0.00718,38909868.0,0.0,1.064144,0.0026543126,0.05848658,0.015757825,0.0,0.5212132,0.0,0.0,-0.006575
600196,-0.39841146777162106,2016-08-01,15649396.0,-0.037483,39744460.0,0.42942986,0.944616,0.0030466565,0.050555892,0.016109886,0.078958616,0.50995874,-12.916571,0.10762466,0.01875
600196,0.5622747709911705,2016-08-02,9631668.0,0.01875,40489668.0,0.42152634,0.950872,0.0018748579,0.0652728,0.016424239,0.0775049,0.51054776,0.0,0.0,-0.010382
600196,0.4405790653363684,2016-08-03,6891130.0,-0.010382,40069296.0,0.42594862,0.956175,0.0013412083,0.057648577,0.016246911,0.078318305,0.51104707,0.0,0.0,0.000477
600196,0.08487181755474077,2016-08-04,6311869.0,0.000477,40088404.0,0.42574552,0.951808,0.0012284121,0.06049052,0.01625497,0.07828094,0.5106359,0.0,0.0,0.009056
600196,-0.18217648575664666,2016-08-05,8380269.0,0.009056,40451452.0,0.42192456,0.958011,0.00163118,0.06273575,0.016408117,0.07757815,0.51122,0.0,0.0,0.02598
600196,0.9905390491896756,2016-08-08,9432947.0,0.02598,41502388.0,0.41124034,0.980293,0.0018361622,0.06716499,0.016851438,0.07561298,0.513318,0.0,0.0,-0.004144
600196,0.7552800183058974,2016-08-09,7456654.0,-0.004144,41330416.0,0.41295147,0.963662,0.0014513297,0.05928114,0.016778894,0.07592771,0.51175207,0.0,0.0,-0.021267
600196,0.32054892358654996,2016-08-10,10678338.0,-0.021267,40451452.0,0.42192456,0.981866,0.00207867,0.05479983,0.016408117,0.07757815,0.51346606,0.0,0.0,-0.013226
600196,0.0227867376694423,2016-08-11,7922008.0,-0.013226,39916430.0,0.42757976,0.992556,0.0015419455,0.056904264,0.016182428,0.07861832,0.5144726,0.0,0.0,0.011489
600196,-0.2845575395837449,2016-08-12,11775829.0,0.011489,40375020.0,0.42272323,0.979924,0.0022923783,0.0633725,0.016375877,0.07772505,0.51328325,0.0,0.0,0.028869
600196,0.36894086235922335,2016-08-15,18091195.0,0.028869,41540604.0,0.41086203,0.989161,0.0035221344,0.06792107,0.01686756,0.075543396,0.51415294,13.593617,0.8833993,-0.00874
600196,0.5198220588299899,2016-08-16,18459470.0,-0.00874,41177550.0,0.4144846,0.991753,0.0035938465,0.058078308,0.016714413,0.076209694,0.514397,13.314637,0.8752354,0.016241
600196,0.5378931356108584,2016-08-17,11173381.0,0.016241,41846332.0,0.40786028,0.982852,0.002175067,0.064616166,0.016996525,0.07499128,0.5135589,13.306352,0.87499297,-0.012329
600196,-0.2057043673333944,2016-08-18,14511439.0,-0.012329,41330416.0,0.41295147,0.993101,0.0028250685,0.05713902,0.016778894,0.07592771,0.5145239,0.0,0.0,0.003699
600196,0.06068885264643858,2016-08-19,6139519.0,0.003699,41483280.0,0.41142985,0.993204,0.0011948514,0.061333757,0.016843377,0.07564784,0.51453364,0.0,0.0,0.008752
600196,0.5402645830395134,2016-08-22,11253586.0,0.008752,41846332.0,0.40786028,0.95995,0.002190685,0.062656194,0.016996525,0.07499128,0.51140255,0.0,0.0,-0.015068
600196,-0.2582066483355627,2016-08-23,11201933.0,-0.015068,41215770.0,0.4141003,0.943265,0.0021806268,0.05642219,0.016730532,0.07613901,0.50983155,0.0,0.0,0.050533
600196,0.3782044306313472,2016-08-24,32517476.0,0.050533,43298532.0,0.39418095,0.913242,0.006331283,0.07359082,0.017609112,0.07247521,0.5070046,13.401654,0.8777818,0.004413
600196,0.08214210473578709,2016-08-25,34379553.0,0.004413,43489612.0,0.3924491,0.925257,0.006693875,0.06152062,0.017689714,0.072156675,0.5081359,-14.629563,0.057496913,0.015817
600196,0.8306777631810103,2016-08-26,25607341.0,0.015817,44177496.0,0.3863383,0.892335,0.0049857115,0.0645052,0.017979888,0.071032695,0.5050361,0.0,0.0,0.00346
600196,0.12613381913902388,2016-08-29,15497010.0,0.00346,44330360.0,0.38500616,0.894428,0.0030169832,0.06127121,0.018044371,0.070787676,0.50523317,0.0,0.0,-0.000862
600196,0.3067081153305228,2016-08-30,18876976.0,-0.000862,44292144.0,0.38533834,0.894428,0.003675145,0.060140084,0.01802825,0.07084877,0.50523317,0.0,0.0,0.006471
